career_field,current_education_level,budget_constraint,timeline_urgency,years_of_experience,gpa_percentile,research_experience_months,project_portfolio_count,viability_score
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,2.0,0.2396531649845913,9.0,1.0,0.1960998820555742
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.1095457873074732,9.0,0.0,0.2383102871379611
ML Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.1102289070854985,6.0,1.0,0.0966952347470893
Data Scientist,Bachelor in Psychology,Very Limited,Soon,0.0,0.1013230401940931,4.0,1.0,0.2174756058930453
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.2076948814074357,7.0,1.0,0.1805590405248532
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.3690329364291829,8.0,0.0,0.1669189745526391
ML Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.3656348755586275,8.0,0.0,0.1627282702116738
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.2568652874946183,9.0,0.0,0.1223320784352197
Data Scientist,Bootcamp Graduate,Limited,Urgent,2.0,0.3345467274396386,9.0,0.0,0.1011887722906372
Data Scientist,Bachelor in Psychology,Very Limited,Soon,2.0,0.1292305489304644,7.0,0.0,0.1693437704762977
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.3866986870058462,0.0,1.0,0.1419009884681716
ML Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.2606358647842155,2.0,0.0,0.1388127102688472
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3427877543069641,5.0,1.0,0.214060136274117
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.1803728570712071,7.0,0.0,0.114331025406564
ML Engineer,Bachelor in Psychology,Limited,Urgent,0.0,0.1337337950202529,5.0,1.0,0.2403502510355671
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.3751418545579853,5.0,0.0,0.227767916453874
Software Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.1098442949870909,4.0,1.0,0.0544396258061065
ML Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.3491702024249334,2.0,1.0,0.1248190733920328
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3662729053067449,6.0,1.0,0.0819794061383513
Data Scientist,Bootcamp Graduate,Limited,Urgent,2.0,0.3303200954112177,3.0,0.0,0.1034971898470074
Data Scientist,Bachelor in Humanities,Limited,Urgent,0.0,0.2816065154442489,5.0,1.0,0.1721687818048548
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,2.0,0.2264488850328115,6.0,0.0,0.2219801780766323
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.3331480613823626,4.0,1.0,0.1062421870848698
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,1.0,0.1907144116254312,3.0,1.0,0.111794541708536
Software Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.3582384535824732,0.0,1.0,0.2299415898075548
YouTuber,Bachelor in Humanities,Very Limited,Soon,1.0,0.3456881508830863,11.0,0.0,0.1748036042310979
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.314226880763278,11.0,1.0,0.2234599069417044
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.137973861973787,3.0,0.0,0.157815700095404
ML Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.3311947308330543,10.0,0.0,0.2021683325033756
ML Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.3752494289446165,7.0,0.0,0.1658694745702441
Software Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.35022753889189,5.0,1.0,0.0922715221717834
ML Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.2671617732046147,2.0,0.0,0.220994158604358
Data Scientist,Bootcamp Graduate,Very Limited,Soon,1.0,0.1231506680895275,9.0,1.0,0.1204122339130707
ML Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.1364434901046709,1.0,0.0,0.1455499922307457
Data Scientist,Bootcamp Graduate,Limited,Urgent,0.0,0.2553280610210209,5.0,0.0,0.1839849292191159
Software Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.1623283654677731,10.0,1.0,0.234434196570037
Software Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.1696246311540714,4.0,0.0,0.1473406951852527
ML Engineer,Bootcamp Graduate,Limited,Urgent,2.0,0.3383351113419769,3.0,1.0,0.1277956243105134
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.1150638065834247,11.0,0.0,0.1399726471233263
Data Scientist,Bachelor in Humanities,Limited,Urgent,1.0,0.1759771808386821,8.0,1.0,0.1524936827176956
ML Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.2092805844693467,3.0,1.0,0.0546091207788088
ML Engineer,Bachelor in Psychology,Limited,Urgent,0.0,0.2188912318284463,7.0,0.0,0.0826420394876761
Data Scientist,Bachelor in Humanities,Limited,Urgent,2.0,0.1645105860114231,1.0,1.0,0.1157394807631666
Data Scientist,Bachelor in Humanities,Limited,Urgent,2.0,0.3217904119063229,7.0,1.0,0.084709280220223
Software Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.214257933487791,6.0,0.0,0.1256831967114169
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.1905947833179061,7.0,0.0,0.105526289800346
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.1504377082747516,9.0,1.0,0.1973367977721423
Data Scientist,Bootcamp Graduate,Very Limited,Soon,0.0,0.2379757811689635,9.0,1.0,0.0926776965377879
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,1.0,0.2460916580132009,6.0,1.0,0.216025362633797
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.2256905342923441,6.0,0.0,0.1197345514339313
Software Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.16336420405057,4.0,0.0,0.1730271382333896
ML Engineer,Bachelor in Psychology,Very Limited,Soon,1.0,0.3996513283764205,6.0,0.0,0.1329357895686797
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.2789341893314979,6.0,0.0,0.2176412653178536
Software Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.1767605921727927,1.0,1.0,0.1782458551728821
ML Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.2729859178341304,2.0,0.0,0.1528142087745436
Data Scientist,Bachelor in Psychology,Limited,Soon,1.0,0.2381919746401552,10.0,1.0,0.0865784969714729
Data Scientist,Bachelor in Psychology,Limited,Soon,0.0,0.2871771704997373,10.0,0.0,0.1927224585173164
Software Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.3791578002125,3.0,1.0,0.1580573408749647
Software Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.2264825821001466,5.0,0.0,0.0956770073453724
Data Scientist,Bootcamp Graduate,Limited,Urgent,0.0,0.170789087787979,4.0,1.0,0.1274451090886109
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.1357618992048133,9.0,0.0,0.1260136052435556
ML Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.3573637129249221,10.0,1.0,0.2374314971359763
Software Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.1173573146360354,0.0,1.0,0.2380642207843973
Data Scientist,Bootcamp Graduate,Limited,Soon,1.0,0.1092965974752039,3.0,1.0,0.2210563566485955
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,2.0,0.3272097161876623,4.0,0.0,0.2456294541276401
ML Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.3737745881160779,4.0,0.0,0.1392608646388368
ML Engineer,Bootcamp Graduate,Very Limited,Soon,0.0,0.3052200106644924,10.0,1.0,0.2478263212619261
ML Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.1764688811689934,0.0,0.0,0.2363594403904127
ML Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.207022536713773,1.0,0.0,0.2403592688742676
Data Scientist,Bootcamp Graduate,Limited,Soon,0.0,0.3847702186753828,11.0,1.0,0.2327216093370534
Data Scientist,Bootcamp Graduate,Limited,Soon,1.0,0.1945547367532605,11.0,1.0,0.159076902610072
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.312968828759507,3.0,0.0,0.1622578980939823
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.3566180740701357,4.0,1.0,0.2124663770046793
Software Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.1021645941626917,8.0,1.0,0.224788561554908
Data Scientist,Bachelor in Humanities,Limited,Soon,0.0,0.1151937415424903,11.0,0.0,0.1786180718898116
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.2174203883718396,11.0,1.0,0.0841036767306717
ML Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.3318784073620899,2.0,1.0,0.1041658055897353
Software Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.3606032413630865,7.0,1.0,0.2255737492160416
Software Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.1819874538733248,11.0,1.0,0.2098894782405949
ML Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.1789025373950114,4.0,0.0,0.0970339402139962
ML Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.2575589439657784,3.0,1.0,0.2200901347147258
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.2980430558941238,0.0,0.0,0.133381171587815
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.1713131890826001,10.0,1.0,0.2079574160472992
Data Scientist,Bachelor in Psychology,Limited,Soon,0.0,0.1255771274536948,7.0,0.0,0.1516506768842872
Data Scientist,Bachelor in Psychology,Very Limited,Soon,0.0,0.256412372620724,11.0,0.0,0.1032717031177694
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.1858563913150799,5.0,0.0,0.058888079438856
ML Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.1532827612916126,7.0,1.0,0.0635688973102461
Data Scientist,Bachelor in Psychology,Limited,Soon,1.0,0.1256152748559565,7.0,1.0,0.2284104306637654
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.3053532139270781,9.0,1.0,0.1872288448073965
Data Scientist,Bachelor in Humanities,Limited,Urgent,2.0,0.3663522933446125,5.0,1.0,0.1996985783467981
Data Scientist,Bachelor in Psychology,Limited,Soon,2.0,0.1992288082403251,5.0,1.0,0.1857057703751971
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.2777798316069457,0.0,1.0,0.0677598603619991
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.3062466585982923,5.0,1.0,0.201345762742349
ML Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.3914644591362508,2.0,1.0,0.1325424851097203
Data Scientist,Bachelor in Humanities,Very Limited,Soon,0.0,0.3889613446593251,8.0,0.0,0.0838915239131982
Data Scientist,Bachelor in Humanities,Limited,Soon,0.0,0.1878947985099535,5.0,1.0,0.1988533549272807
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.2545561323374028,8.0,1.0,0.1444845472065049
Data Scientist,Bootcamp Graduate,Limited,Soon,2.0,0.3408389965114962,2.0,0.0,0.2118768782122472
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,1.0,0.193821093648378,8.0,0.0,0.1562982597729028
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,2.0,0.1012999949448346,8.0,0.0,0.1390297913001169
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,0.0,0.3650051559756118,9.0,1.0,0.1387495187319981
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,1.0,0.1845415669341681,2.0,0.0,0.1578458108675479
Data Scientist,Bachelor in Psychology,Very Limited,Soon,2.0,0.3175329620025654,11.0,1.0,0.1044781905897608
Software Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.3484015595989392,6.0,1.0,0.1951781220528789
ML Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.2860120110168653,5.0,1.0,0.1608819188346098
ML Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.1903222696443555,11.0,0.0,0.0514942371087238
Software Engineer,Bachelor in Humanities,Limited,Soon,0.0,0.1637835821941917,6.0,0.0,0.1704167441852752
ML Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.1235091189383609,4.0,0.0,0.1317402582417686
ML Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.2455334387541633,7.0,1.0,0.2264413945543871
Software Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.38458213919353,1.0,1.0,0.0960456566889352
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.3638818606183543,0.0,0.0,0.1029010179729697
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.3997536239006322,8.0,1.0,0.0926004383694576
ML Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.3839319201229521,11.0,1.0,0.2249757925448573
ML Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.1642172164008218,11.0,1.0,0.2268418405023791
ML Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.3305788442594037,11.0,0.0,0.1777328154319358
Software Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.1945663040412193,1.0,1.0,0.1959158510569181
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.3713989509195788,2.0,1.0,0.2150704425663953
Data Scientist,Bachelor in Psychology,Very Limited,Soon,2.0,0.3964967855462395,8.0,0.0,0.2118361413402767
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.2947879390143658,11.0,1.0,0.072907290991997
Software Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.1333199759780747,6.0,1.0,0.201625306439911
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.153901166797816,5.0,0.0,0.2019712233679708
Software Engineer,Bootcamp Graduate,Limited,Urgent,2.0,0.1150806553523839,7.0,0.0,0.0874272279616654
Software Engineer,Bachelor in Psychology,Very Limited,Soon,1.0,0.3897374538944673,7.0,0.0,0.2064366320493842
ML Engineer,Bootcamp Graduate,Very Limited,Soon,0.0,0.1947815041669586,6.0,1.0,0.229830837329701
Software Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.1304856731775329,8.0,0.0,0.1627566981565111
Software Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.2481539793882528,2.0,0.0,0.0606494929251302
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,1.0,0.1900152508251422,7.0,0.0,0.1035267087278499
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.3264882114498071,4.0,0.0,0.1704595379076592
Data Scientist,Bootcamp Graduate,Limited,Soon,2.0,0.205975898253972,9.0,0.0,0.2250315896183535
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,2.0,0.1695801415790004,7.0,1.0,0.2107299798585108
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.3989885786273865,10.0,1.0,0.2422509037534629
ML Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.2503637346912118,10.0,0.0,0.222711669005778
Software Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.2532919373993614,0.0,0.0,0.1187592536983943
Software Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.3013453757172629,3.0,0.0,0.1825930785623772
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.1533872180724262,10.0,0.0,0.2395194402456734
Software Engineer,Bachelor in Humanities,Limited,Soon,0.0,0.1325665039358985,10.0,1.0,0.132768840359479
ML Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.222818929449196,11.0,1.0,0.0831205999626468
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,0.0,0.3287699883660539,5.0,0.0,0.1474793891131421
Software Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.217011294378187,9.0,1.0,0.2224417143525879
ML Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.3906727262855967,2.0,0.0,0.0833447186118092
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.1588999363629012,4.0,0.0,0.1136865794833877
Software Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.1335956672957597,6.0,0.0,0.1556069119142628
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,1.0,0.3790719118255677,1.0,0.0,0.1844190587818493
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.3595811418457439,5.0,0.0,0.1834106006540089
ML Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.2311484538311343,2.0,1.0,0.1704918885685392
Software Engineer,Bachelor in Psychology,Limited,Urgent,0.0,0.29924143210257,4.0,0.0,0.1829720981826759
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,1.0,0.3726576054193999,2.0,1.0,0.1129094259586946
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.1480032625776486,6.0,1.0,0.2017511856870295
YouTuber,Bachelor in Psychology,Limited,Urgent,2.0,0.3991052263394651,7.0,1.0,0.1810766297740788
Data Scientist,Bootcamp Graduate,Limited,Soon,2.0,0.3929115136446445,6.0,1.0,0.1615808177356723
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.3293455812582868,6.0,0.0,0.1159355790770674
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.1406225672494674,7.0,0.0,0.1423848824234644
ML Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.231421845054286,0.0,0.0,0.0883413541923475
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,0.0,0.1650681823717173,6.0,0.0,0.0524467145644532
ML Engineer,Bachelor in Psychology,Very Limited,Soon,1.0,0.1465864187424658,3.0,0.0,0.1124173501365932
Data Scientist,Bootcamp Graduate,Limited,Soon,0.0,0.164123352583246,3.0,0.0,0.0556553867709114
Software Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.1099251531338626,1.0,1.0,0.1073765091077453
ML Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.1954443504502172,6.0,0.0,0.1520199144352441
Data Scientist,Bachelor in Humanities,Very Limited,Soon,1.0,0.1840898600916991,9.0,0.0,0.2386760956913762
ML Engineer,Bootcamp Graduate,Very Limited,Soon,0.0,0.1591256939455097,9.0,0.0,0.1886591164439491
Data Scientist,Bootcamp Graduate,Limited,SOON,2.0,0.1357973769138634,4.0,0.0,0.0648815202980396
Data Scientist,Bachelor in Psychology,Very Limited,Soon,2.0,0.2137305718499464,1.0,0.0,0.1090432391385669
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3023679012666257,10.0,0.0,0.076986916867294
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.2493084068775481,7.0,0.0,0.0994027279911521
ML Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.1923881225493861,6.0,1.0,0.1143661355133016
ML Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.3885810044177085,6.0,0.0,0.1357703218833673
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.138333524413146,0.0,1.0,0.2098574552493291
ML Engineer,Bachelor in Humanities,Limited,Soon,0.0,0.3392955526523232,5.0,0.0,0.1716944234048991
Data Scientist,Bachelor in Psychology,Limited,Soon,0.0,0.1036970279250076,6.0,1.0,0.0708703350664027
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,2.0,0.143989982101696,8.0,0.0,0.2462735949621659
ML Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.120156769425976,8.0,0.0,0.1090260635666033
Data Scientist,Bootcamp Graduate,Limited,Urgent,1.0,0.1797981124635734,1.0,0.0,0.1587731266605419
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.1209134272462376,9.0,0.0,0.1020433823741486
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.2500768628121925,11.0,0.0,0.1418034505496255
Data Scientist,Bachelor in Psychology,Very Limited,Soon,2.0,0.3296898444697348,9.0,0.0,0.1174566471648912
Data Scientist,Bachelor in Humanities,Limited,Urgent,0.0,0.127557194200616,1.0,0.0,0.1432996635085386
Data Scientist,Bachelor in Psychology,Limited,Soon,0.0,0.3049997034469854,10.0,1.0,0.2240234409614543
ML Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.3494495053294696,1.0,1.0,0.0765705024080064
Software Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.3716489296752525,3.0,0.0,0.1446245565804512
Data Scientist,Bootcamp Graduate,Limited,Urgent,2.0,0.3961671532313706,11.0,0.0,0.0604670437879488
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.2315178428930026,3.0,0.0,0.0821355236603596
Software Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.2891862674335995,10.0,0.0,0.248276294970118
Software Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.299982033242162,1.0,1.0,0.1499341823922968
Data Scientist,Bachelor in Psychology,Limited,Urgent,2.0,0.3793296465717788,5.0,0.0,0.0537801454662834
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,1.0,0.3416090489208618,7.0,1.0,0.1457759929250188
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.3936093654373087,7.0,0.0,0.1544334489547544
ML Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.2588054118259486,2.0,1.0,0.1899864371306227
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.3841613769244538,0.0,1.0,0.2283090899994677
ML Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.1262282810673951,6.0,0.0,0.1178191706479312
ML Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.1317551010609935,4.0,0.0,0.2074966354843765
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.1790587138318766,5.0,1.0,0.0951881587585097
Software Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.20873483920418,10.0,1.0,0.1221868064784655
Software Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.2814656602235652,11.0,1.0,0.128492956582564
Data Scientist,Bootcamp Graduate,Very Limited,Soon,1.0,0.1135106491919556,4.0,0.0,0.1010812880668048
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,0.0,0.3507658300945218,8.0,1.0,0.0788571869712163
ML Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.239473410828747,2.0,0.0,0.1493008247129322
