career_field,current_education_level,budget_constraint,timeline_urgency,years_of_experience,gpa_percentile,research_experience_months,project_portfolio_count,viability_score
YouTuber,Bachelor in Humanities,Limited,Soon,2.0,0.3023215961911359,10.0,0.0,0.2323523966322419
ML Engineer,Bootcamp Graduate,Limited,Soon,,0.1240150795758949,8.0,1.0,0.0768744853122164
Data Scientist,Bootcamp Graduate,Very Limited,Soon,0.0,0.3330585142641413,1.0,0.0,0.2265372942028772
Software Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.1886278920532663,7.0,1.0,0.152900255525092
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.228857888257024,6.0,1.0,0.2254939123312029
Software Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.2170826669269387,5.0,1.0,0.0770213014197896
Data Scientist,Bachelor in Psychology,Very Limited,Soon,2.0,0.1451489823210102,7.0,1.0,0.1221885075939388
Data Scientist,Bachelor in Psychology,Very Limited,Soon,2.0,0.2571505721158663,5.0,1.0,0.2328192272190464
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3225998334426685,,1.0,0.2093084552359309
Software Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.1839756391811711,6.0,1.0,0.1321054507069439
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.1912856122876009,3.0,0.0,0.0856407211013273
Data Scientist,Bachelor in Humanities,Limited,Urgent,2.0,0.3822880073753971,6.0,0.0,0.2193292992953934
Software Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.3719522707908752,1.0,1.0,0.1389425782812205
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3779351243941118,5.0,0.0,0.1664765225466741
ML Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.3349920963942854,,1.0,0.112608452417957
Software Engineer,Bachelor in Humanities,Very Limited,Soon,,0.149348808411646,11.0,,0.2002612072990732
ML Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.122647084306588,10.0,0.0,0.0880067997786926
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,1.0,,10.0,1.0,0.1831754289852081
Software Engineer,Bachelor in Humanities,Very Limited,Soon,0.0,0.1392502063023263,7.0,1.0,0.1057026277848939
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,1.0,,3.0,1.0,0.0863181772331712
ML Engineer,,Very Limited,Soon,1.0,0.191920548774388,10.0,0.0,0.2483375475312251
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.2336042020070202,1.0,1.0,0.0870914316168273
Software Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.3321060416618469,10.0,0.0,0.1575691859347862
Software Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.308020614120012,0.0,1.0,0.0595268526897637
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.3271579669053205,10.0,,0.1082586945416316
ML Engineer,Bootcamp Graduate,Very Limited,URGENT,1.0,0.2752172100546781,10.0,1.0,0.2377301187214941
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.2267060527206649,5.0,1.0,0.168891580921328
ML Engineer,Bachelor in Humanities,,Urgent,2.0,0.3837785657114374,0.0,1.0,0.1590323322617798
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.2118963663612978,6.0,1.0,0.1275325446610813
Data Scientist,Bachelor in Humanities,Limited,Urgent,1.0,0.217464438945103,,1.0,0.0801537947114542
Data Scientist,Bachelor in Psychology,Limited,Soon,2.0,0.3690171225441208,3.0,0.0,0.0557042394408428
Software Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.3347974741885333,7.0,1.0,0.1172114331324672
Data Scientist,Bootcamp Graduate,,Soon,0.0,0.2285078744268711,9.0,1.0,0.1115055016383177
ML Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.2478511177114761,7.0,1.0,0.137282306049613
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.1115893695838128,11.0,0.0,0.2309252013269075
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.1615546187626897,8.0,0.0,0.1342342510007217
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,2.0,0.3834254928704346,5.0,0.0,0.2367111357969832
Data Scientist,Bachelor in Psychology,Very Limited,Soon,1.0,0.3301229972607633,10.0,0.0,0.2010592305504102
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,,0.1641230485698842,0.0,0.0,0.1050650607761497
Software Engineer,Bootcamp Graduate,Limited,Urgent,0.0,0.2799932189370373,10.0,1.0,0.0851917107261531
Software Engineer,Bachelor in Humanities,,Urgent,0.0,0.2963305663011604,6.0,,0.0831667039010184
Data Scientist,,Very Limited,Urgent,2.0,0.3054030229787948,9.0,1.0,0.1361657603329949
Data Scientist,Bootcamp Graduate,Limited,Soon,0.0,0.3791564102401644,3.0,1.0,0.1101189002203881
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.1453881387086172,8.0,1.0,0.0941131321117251
Data Scientist,Bootcamp Graduate,Very Limited,Soon,0.0,0.3966098720638489,9.0,0.0,0.1133075236635758
Data Scientist,,Very Limited,Urgent,90.0,0.2936506665515598,1.0,1.0,0.0831623732584182
Software Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.1500008979269344,10.0,0.0,0.0534513011093536
Data Scientist,Bootcamp Graduate,Limited,Soon,0.0,,0.0,1.0,0.2161905727867725
ML Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.2127397565667994,3.0,1.0,0.0867478728523512
ML Engineer,Bootcamp Graduate,Limited,Soon,1.0,0.3648518134356724,8.0,0.0,0.187459089456861
Software Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.1846123378787592,9.0,,0.0975558076087719
Data Scientist,,Limited,Urgent,0.0,0.1747343197811671,3.0,1.0,0.0824259844173435
ML Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.3841339652969323,1.0,1.0,0.0713840092869523
,Bachelor in Humanities,Limited,Soon,2.0,0.1999926963635162,2.0,0.0,0.1714350440658015
Software Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.2860462338991462,3.0,1.0,0.0621336280756367
,,Very Limited,Soon,2.0,0.1499375795139706,10.0,1.0,0.1580290124968208
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.32226737224538,2.0,0.0,0.0735554236065738
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.3733949583358176,10.0,0.0,0.2123561046531651
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.1592782589482044,4.0,0.0,0.243060532739457
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.3964518697684841,4.0,1.0,0.1167408947119493
Data Scientist,Bootcamp Graduate,Very Limited,Soon,0.0,0.1682049318489348,5.0,0.0,0.1786476790756491
ML Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.3302851131692904,3.0,0.0,0.2348017845195397
ML Engineer,,Limited,Soon,0.0,0.2539476949959987,4.0,1.0,0.1810842805261821
Software Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.306591680546832,0.0,,0.1595118505555767
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.3467262635343603,7.0,0.0,0.1565386719237411
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.3901206502080814,0.0,0.0,0.2442276090577721
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,0.0,0.3257701135964366,,1.0,0.1066532681833629
ML Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.3086667588126472,9.0,1.0,0.2471304494744322
Data Scientist,Bootcamp Graduate,,,,0.354920965966485,4.0,1.0,0.1587690947156096
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,0.0,0.1127554014868933,6.0,0.0,0.2469057226825416
Software Engineer,Bachelor in Psychology,Limited,Urgent,0.0,0.18836133392797,4.0,0.0,0.2081767032657097
Software Engineer,Bootcamp Graduate,Limited,Soon,,0.3749314429868274,9.0,0.0,0.0526928812462635
Software Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.206481760652735,4.0,0.0,0.2229210024310506
Data Scientist,Bachelor in Psychology,Very Limited,SOON,1.0,0.3984977875914214,0.0,0.0,0.0700132139887002
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.1497980505876489,0.0,1.0,0.0712697331299664
Software Engineer,Bootcamp Graduate,,Soon,1.0,0.1794305636514642,11.0,0.0,0.1988884092421128
ML Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.1654083120684575,11.0,1.0,0.0943104826609628
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.2157444174425513,11.0,1.0,0.1858996821810647
Sofware Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.2587316326456478,5.0,1.0,0.2179879013876001
Software Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.1865219149748203,7.0,0.0,0.1031831358877303
ML Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.2317333582001765,6.0,1.0,0.1155345792746612
Software Engineer,Bachelor in Humanities,Limited,URGENT,0.0,0.2223450424838978,10.0,0.0,0.1331468266777304
Data Scientist,Bachelor in Humanities,Very Limited,Soon,1.0,0.1314873482811343,3.0,1.0,0.0525357012054603
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.253681445840511,0.0,1.0,0.1779922626994998
,Bootcamp Graduate,,Soon,2.0,0.1029802113090638,3.0,0.0,0.1804736545607065
Software Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.3821421782682779,2.0,1.0,0.1318424099144699
ML Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.2517212996593108,5.0,,0.1736183838074662
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,0.0,0.1572574263646788,4.0,0.0,0.2335779511209945
ML Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.139165398593638,0.0,1.0,0.167865850611326
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,2.0,0.3398835738471549,0.0,1.0,0.1605411685292365
ML Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.35121539927424,1.0,0.0,0.2494595021474929
ML Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.2999749238001199,10.0,0.0,0.1049611734843951
Software Engineer,Bachelor in Psychology,Limited,Urgent,2.0,0.2520759878697163,10.0,1.0,0.1413645352898565
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,0.0,0.1499725850384044,0.0,1.0,0.2496072915958148
Data Scientist,,Limited,,2.0,0.3322516435869986,9.0,0.0,0.0574222803920084
Software Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.2360925848737786,6.0,1.0,0.1831570093890041
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.2583566259359363,11.0,1.0,0.0860492261327737
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.1261631202756864,2.0,1.0,0.2218305125887763
ML Engineer,Bachelor in Humanities,Very Limited,Soon,,0.1355716723915395,10.0,0.0,0.1759804482067397
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.2128264681397887,6.0,0.0,0.1079619058782406
Data Scientist,Bachelor in Humanities,Very Limited,Soon,1.0,0.2310436348203405,5.0,1.0,0.1108448606214571
ML Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.3316101602745972,5.0,1.0,0.1671505466012413
Software Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.2527144880278065,0.0,0.0,0.2342841711463824
ML Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.350874058899994,11.0,1.0,0.1727120394517285
ML Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.188952397087612,6.0,0.0,0.1602566792058736
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.1398515970352296,4.0,1.0,0.1653854869944996
Data Scientist,Bachelor in Psychology,Very Limited,Soon,1.0,0.2732925499977964,11.0,0.0,0.2057131650681107
Data Scientist,Bootcamp Graduate,Limited,Soon,1.0,0.2832949627377762,0.0,0.0,0.1955736586534457
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.3910880295837894,8.0,1.0,0.1830917548534986
Software Engineer,Bachelor in Psychology,EXPENSIVE,Soon,2.0,0.3910420986695605,4.0,1.0,0.0524710685986978
Software Engineer,Bachelor in Psychology,Limited,Soon,1.0,0.27441732975935,4.0,1.0,0.2385381653094108
Software Engineer,Bachelor in Humanities,Very Limited,,2.0,0.2909090046201644,7.0,1.0,0.1806938994817697
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.2863381327175011,1.0,0.0,0.1488620410469146
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,0.0,0.3574298508314715,11.0,1.0,0.1500050705125391
Data Scientist,,Limited,Soon,1.0,0.3500388000580849,1.0,0.0,0.2244376852621977
ML Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.2720037425259913,1.0,0.0,0.2078386273546662
Software Engineer,,Limited,Soon,0.0,0.1326226313219577,1.0,,0.2107969852481045
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.3086490252701911,9.0,0.0,0.1061946659816332
Software Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.1386133620625927,8.0,0.0,0.1672411870679017
YouTuber,Bachelor in Humanities,Very Limited,Urgent,0.0,0.1329658593049611,6.0,0.0,0.2279583647784588
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.2975543956175109,11.0,0.0,0.2407119763465944
Software Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.1738052553620722,6.0,1.0,0.1239212780448441
Software Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.2316376855928414,5.0,1.0,0.1109584268295915
ML Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.3968363541175346,7.0,1.0,0.0837473511394737
ML Engineer,,Limited,Urgent,1.0,0.2285470406953727,4.0,1.0,0.1229877734370362
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.1427664078994488,1.0,0.0,0.1904486627382826
Software Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.1310620485768212,9.0,1.0,0.2209367143870017
ML Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,0.312585451062606,200.0,0.0,0.1283112047051824
Data Scientist,Bootcamp Graduate,Limited,Urgent,2.0,0.2507923716864001,9.0,0.0,0.231022926941446
Data Scientist,Bachelor in Humanities,Limited,Urgent,0.0,0.2002280363053822,9.0,1.0,0.0865002036483647
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.1837683205916583,6.0,0.0,0.075092041673241
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,2.0,0.3147222270400741,9.0,0.0,0.2044433362907896
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,2.0,0.3849708747883134,10.0,0.0,0.2020897041389638
Data Scientist,Bachelor in Humanities,Limited,Soon,1.0,0.2964818584448697,5.0,1.0,0.2208451272528474
Data Scientist,Bachelor in Humanities,Limited,Urgent,2.0,0.1311697609262927,1.0,1.0,0.2073894056434851
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.1265420055297444,3.0,0.0,0.2201671294041924
Software Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.2080267414042996,8.0,0.0,0.2205346328087431
ML Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.3500045834663428,6.0,0.0,0.1393731148477146
Data Scientist,Bachelor in Psychology,Limited,Soon,0.0,0.324834079591718,10.0,1.0,0.1787967101343668
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,0.0,0.2478158004248818,4.0,0.0,0.1122247949583633
Data Scientist,Bachelor in Psychology,Very Limited,Soon,2.0,0.1117868805379928,5.0,1.0,0.1193059038537234
Software Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.3703911958735369,0.0,0.0,0.162915073379426
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.2577794483082828,6.0,0.0,0.1919333899168621
ML Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.3032374620442949,3.0,1.0,0.0709218325404278
Data Scientist,Bachelor in Humanities,Very Limited,Urgent,2.0,0.1737007985362728,5.0,1.0,0.1412824080005341
Software Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.1654037943798414,9.0,1.0,0.1523836531315615
Software Engineer,Bachelor in Psychology,Very Limited,Soon,2.0,,11.0,0.0,0.1995038989681972
,Bachelor in Humanities,Limited,Urgent,,0.3612755550342617,1.0,0.0,0.1144321840139395
Software Engineer,Bootcamp Graduate,Limited,,0.0,0.3559552216242343,4.0,1.0,0.0850620029447914
ML Engineer,Bachelor in Psychology,Very Limited,Soon,0.0,0.1531431261116137,,1.0,0.1057847489393857
Data Scientist,Bachelor in Humanities,Very Limited,Soon,1.0,0.3609561841904605,1.0,1.0,0.2466995493398457
Software Engineer,Bachelor in Humanities,Very Limited,,0.0,0.1760640430463029,8.0,0.0,0.2249401122991194
Data Scientist,Bachelor in Humanities,Very Limited,Soon,2.0,0.2047017953067021,8.0,0.0,0.1786575874319746
Data Scientist,Bachelor in Psychology,Very Limited,Soon,1.0,0.151778544229872,6.0,1.0,0.0651297194663023
Software Engineer,Bootcamp Graduate,Very Limited,Soon,0.0,0.1928925365072842,,1.0,0.2305661230028445
Software Engineer,Bootcamp Graduate,Limited,Urgent,1.0,0.3110823484210256,0.0,0.0,0.1627195069340751
Software Engineer,Bachelor in Humanities,Very Limited,Soon,1.0,0.2410503039311799,3.0,1.0,0.0750594387385947
Software Engineer,Bachelor in Humanities,Limited,Soon,2.0,0.1966552943464171,5.0,1.0,0.0895987014578045
ML Engineer,Bachelor in Humanities,Very Limited,Urgent,1.0,0.285543488277081,5.0,0.0,0.2178690511178385
Data Scientist,Bootcamp Graduate,,Urgent,1.0,0.2371511497870552,8.0,0.0,0.2207507657690344
ML Engineer,Bootcamp Graduate,Very Limited,Soon,1.0,0.1238261961563163,4.0,1.0,0.1789082063876636
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,1.0,0.3960931815027098,4.0,0.0,0.2071355186324653
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,0.0,0.2619746578188033,4.0,1.0,0.136326854740936
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,1.0,0.1558249994922815,8.0,0.0,0.165582921970436
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.3836905650146479,7.0,0.0,0.1305755173507386
Data Scientist,Bachelor in Humanities,NO BUDGET,Urgent,1.0,0.2517232152257291,3.0,1.0,0.1778560203969816
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,2.0,0.3081336844412197,11.0,1.0,0.1233763825848227
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.2381566110391228,8.0,0.0,0.2258564634859028
Software Engineer,Bootcamp Graduate,Limited,,0.0,0.1526365167750221,,1.0,0.0820873933648315
Software Engineer,Bachelor in Psychology,Limited,Urgent,1.0,0.3938048631007356,5.0,0.0,0.2337292320116447
ML Engineer,Bachelor in Humanities,Limited,Soon,,0.2081791099457725,1.0,1.0,0.1976204428339343
ML Engineer,,Limited,Soon,2.0,0.1383814975960072,8.0,1.0,0.1318433659239113
ML Engineer,Bachelor in Psychology,Limited,Soon,0.0,0.1622452456483183,7.0,0.0,0.1753340107342836
Software Engineer,Bachelor in Humanities,Limited,Urgent,2.0,0.25299049515626,0.0,1.0,0.2324079473457889
Software Engineer,Bachelor in Humanities,Very Limited,Urgent,0.0,0.3845575775948299,10.0,0.0,0.1959738352187534
ML Engineer,Bachelor in Humanities,Limited,Urgent,0.0,0.1404069581571626,8.0,0.0,0.0677608547670264
Software Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.1882003594631266,11.0,0.0,0.0860989864167825
ML Engineer,Bachelor in Humanities,Limited,Urgent,1.0,0.1357340508620953,11.0,0.0,0.1111615778399197
ML Engineer,Bachelor in Humanities,Limited,Soon,1.0,0.3281800609739884,4.0,0.0,0.2364275053680703
Software Engineer,Bootcamp Graduate,Very Limited,Soon,2.0,0.2331548021722457,,0.0,0.2172372416630422
Sofware Engineer,Bachelor in Psychology,Very Limited,,0.0,0.1671843823782242,10.0,0.0,0.0501048208140961
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,,0.228315708207338,8.0,0.0,0.1482852669486927
Software Engineer,Bachelor in Humanities,Limited,Soon,0.0,0.1354692173832531,1.0,1.0,0.1518298190511006
Data Scientist,Bachelor in Humanities,NO BUDGET,Soon,1.0,0.1115615000190812,4.0,1.0,0.2387731346172126
Data Scientist,Bachelor in Humanities,Limited,Urgent,0.0,0.2673997207034088,0.0,1.0,0.0973263733271101
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,0.0,0.1023251802596729,2.0,,0.1146786110841673
ML Engineer,Bachelor in Humanities,Limited,,1.0,0.3556428575617425,0.0,1.0,0.0826665777030287
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.384274480695189,11.0,1.0,0.0506980211703808
ML Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.1863089002435451,4.0,1.0,0.1735423647571879
Data Scientist,Bootcamp Graduate,Very Limited,Soon,2.0,0.322059753730324,5.0,0.0,0.075734228180129
Data Scientist,Bachelor in Psychology,Very Limited,Urgent,1.0,0.2392927050423982,9.0,1.0,0.2238539657739989
,Bootcamp Graduate,Very Limited,Soon,1.0,0.2631655248189666,4.0,1.0,0.1670710771323486
ML Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.1175226214271702,2.0,1.0,0.1134225846592668
ML Engineer,Bootcamp Graduate,Limited,Soon,2.0,0.2880203803537758,7.0,1.0,0.1981726159595164
Data Scientist,Bootcamp Graduate,Very Limited,Urgent,1.0,0.337815733550299,9.0,0.0,0.227742057174517
Software Engineer,Bachelor in Psychology,Limited,Urgent,0.0,0.3623760137202163,7.0,0.0,0.1829312398177877
Software Engineer,Bachelor in Humanities,Very Limited,Soon,2.0,0.1331618907974683,10.0,0.0,0.1379679461862777
Software Engineer,Bachelor in Psychology,Very Limited,Urgent,2.0,0.2073204375775699,,0.0,0.072592493558216
Data Scientist,Bootcamp Graduate,Limited,,1.0,0.1020565669828979,1.0,1.0,0.2438654925943161
ML Engineer,Bootcamp Graduate,Very Limited,Urgent,1.0,0.1821168109247242,,0.0,0.1866921984027573
Software Engineer,Bootcamp Graduate,Limited,Soon,0.0,0.3677109694676042,7.0,0.0,0.0605381651107093
