current_degree_field,gpa_percentile,research_experience_months,project_portfolio_count,academic_fit_score
Other,0.3658225836375249,5.0,1.0,25.33720196912719
Economics,0.1303476044105929,2.0,,16.72599705906232
Humanities,0.2385430757466743,,1.0,18.96124834550747
Other,0.3889697085984129,11.0,0.0,22.29653670411095
Humanities,0.2051459260554551,11.0,0.0,15.149252327342673
Psychology,0.3918379177163518,5.0,1.0,29.33802060848904
Economics,,8.0,1.0,13.088938864767472
Other,0.1049614856593117,2.0,0.0,5.553987967929148
Other,0.3690666335487,1.0,1.0,8.469737822352407
Humanities,0.2319399933801703,8.0,1.0,14.483630983565543
Psychology,0.3142408341934632,4.0,1.0,24.531790289592795
Other,0.3372763201307512,,0.0,21.06968407788187
Economics,0.3141268053251616,4.0,1.0,19.041791998288986
Humanities,0.2797294496893824,1.0,1.0,15.57411669560548
Other,,2.0,0.0,21.251642484138905
Economics,0.1935317801176397,5.0,1.0,17.728274182539543
Other,0.2210623329678204,,0.0,25.393441898930487
Other,0.1453541411059241,2.0,1.0,12.208743406901185
Psychology,0.2153371396623611,9.0,1.0,8.601670592807334
Humanities,,1.0,0.0,16.559511224856223
Humanities,0.282272290698617,8.0,,28.579449295842274
Psychology,0.2307198101349683,2.0,0.0,21.369722413856618
Economics,0.3122811673541213,1.0,0.0,9.00480338792063
Humanities,0.1133667190139967,7.0,1.0,24.49377878298781
Humanities,0.287078287794512,2.0,1.0,20.40326120521714
Economics,0.1982463273499665,8.0,0.0,18.763173213435103
Humanities,0.2928180211688548,8.0,0.0,6.117602013140647
Psychology,0.3606158161040352,8.0,1.0,30.924987634422028
Humanities,0.2124115325327147,4.0,0.0,27.93789174528362
Other,0.3006776359199286,9.0,1.0,25.523078734632815
Other,0.2506962328841187,10.0,1.0,23.1886963323005
Psychology,0.1087717883601948,2.0,0.0,7.325651874196137
Humanities,0.2390497797213362,10.0,1.0,6.934493631841784
Psychology,0.1499275347634613,4.0,0.0,14.525992475460075
Other,0.1554726041541304,2.0,0.0,13.90747235755672
Psychology,0.2230386048249847,4.0,1.0,28.30279387536064
Psychology,0.1011813958369719,5.0,1.0,19.194139815033424
Economics,0.260807155655515,6.0,80.0,9.14439142673578
Economics,0.3696655491119749,0.0,1.0,26.14511278983448
Psychology,0.3924195756989653,7.0,1.0,30.574109505485215
Psychology,0.1373599640682902,2.0,1.0,9.92347025301245
Humanities,0.2102955240544418,4.0,0.0,13.007941823726965
Psychology,0.1601002726534522,9.0,1.0,17.981628863851462
Other,0.3692620047909111,0.0,1.0,12.685254348834814
Humanities,0.2221179865255058,7.0,1.0,21.632040816868525
Humanities,0.2105115717073346,4.0,1.0,12.250766352084366
Other,0.1530077281054507,0.0,1.0,6.764445207032356
Psychology,0.3005635927292417,3.0,1.0,6.248403975782464
Economics,0.1703225371568866,11.0,1.0,13.593424980475165
Psychology,0.1582317961509478,1.0,1.0,5.644150435652358
Other,0.3750256911493266,1.0,1.0,25.554536670108565
Psychology,0.1174014542677485,3.0,1.0,15.04234772991833
Psychology,0.3889276802373423,8.0,1.0,11.108041190263917
Economics,,8.0,0.0,6.9502055758994095
,0.1731335735748155,9.0,0.0,23.82175974297132
Humanities,0.347895047359684,10.0,0.0,22.282490937730337
Other,0.258130979813062,8.0,0.0,13.339244765221256
Psychology,0.2143132072969034,7.0,1.0,12.409575476486356
Other,0.3569475338684762,0.0,1.0,10.00582193857174
Humanities,0.1944745735871993,0.0,1.0,11.747015628753498
Economics,0.3127477689893436,6.0,1.0,28.11825144980407
Economics,0.3198730614674058,3.0,0.0,29.8949456089319
Other,,4.0,1.0,23.116379291962275
Humanities,0.3392971759904604,9.0,0.0,11.10707149177686
Psychology,0.2869192503809761,10.0,1.0,29.700042738503893
Economics,0.2355257857477646,10.0,0.0,14.688737233021586
Humanities,0.35512321169638,11.0,1.0,29.280706886344714
OTHER,0.1760213877034276,2.0,1.0,21.927593284912277
Other,0.2510696978124361,,1.0,17.750436049751727
Humanities,,5.0,0.0,18.36186852297034
Psychology,0.2325673528617275,5.0,0.0,15.78661716362272
Economics,0.2165483280729152,6.0,1.0,6.360156858032359
Humanities,0.2440027036059081,4.0,1.0,27.121604297483533
Humanities,0.3487488972752137,10.0,1.0,17.475518918379194
Humanities,0.1696799125851932,1.0,0.0,25.259758440582555
Humanities,0.2783330354422821,5.0,,8.665588636102328
,0.1908542931762563,2.0,1.0,31.67306804337203
Other,0.3528960703251141,,0.0,24.766386644412325
Psychology,0.1979259808434034,8.0,1.0,8.54412578306994
Economics,0.1427443370833601,0.0,0.0,21.411886852556
Psychology,,,0.0,16.988306384576212
Humanities,0.3817352155874556,2.0,0.0,16.945520755640537
Engeneering,0.1120169045260413,5.0,1.0,11.060971831720192
Economics,0.2903625278375153,9.0,1.0,28.387556294223117
Economics,,3.0,0.0,6.031031135740806
Other,0.2421208622136345,6.0,1.0,12.399284689441613
Economics,0.2525315342406481,1.0,1.0,26.276163061629926
Humanities,0.3569014328429001,8.0,1.0,26.75656331581296
Economics,0.2961619032372664,2.0,1.0,25.42585434693366
Economics,0.1351565859954155,11.0,0.0,23.7010757075612
Economics,0.3418279078118375,2.0,0.0,16.734173669466216
Economics,0.3040308730173355,2.0,0.0,10.526454120025925
Psychology,0.239126570434746,9.0,0.0,7.307980916125819
Other,0.375422187648583,8.0,1.0,23.49726245382587
Other,,7.0,0.0,5.792211778332678
Other,0.3554252575384934,,1.0,19.20080101157676
Psychology,0.12598888701722,1.0,1.0,19.945044324401977
Other,0.3492191160920098,7.0,1.0,9.723911857159116
Economics,0.1345431767739686,5.0,0.0,31.698028130484715
Economics,0.2765346629930093,5.0,0.0,10.65290995781423
Other,0.2342285532143255,7.0,1.0,23.34500460930621
Economics,0.1614736575227762,10.0,100.0,28.550209544607007
Psychology,0.1079338411427083,7.0,1.0,29.27726676761832
Humanities,0.1322629886490203,0.0,1.0,27.023104347278434
,0.3021566994911597,10.0,0.0,18.74610065074678
Psychology,0.1675321409496562,1.0,0.0,23.60382037673107
Economics,0.3892024102122687,8.0,0.0,20.94630087741043
Other,,,1.0,25.324582816568345
Economics,2.0,0.0,0.0,9.293431336650578
Humanities,0.2240443041990411,2.0,0.0,17.98289088834875
Humanities,0.2774763541115957,10.0,0.0,29.75503505585151
Humanities,0.2949686707426437,2.0,0.0,16.899670649010684
Humanities,0.171693855751162,3.0,0.0,6.568129293593907
Economics,0.337878870693659,8.0,1.0,11.844461316977537
Humanities,0.3823356292908395,10.0,1.0,11.88469480673599
,0.3999469315772054,11.0,0.0,22.04231482926461
Economics,0.3478769301103583,10.0,1.0,27.73901986679999
Economics,0.3767265073945589,7.0,0.0,18.10079166969689
Other,,10.0,0.0,14.5497478389723
Psychology,0.2423033525055986,6.0,1.0,23.0156649250056
Psychology,,2.0,0.0,22.060001167284447
Psychology,0.3956125822526189,8.0,0.0,14.98744438017474
Economics,0.1064941981395469,11.0,0.0,7.369225909219311
Humanities,0.3468705854873481,,,13.403672414230416
Other,,7.0,,16.832370654755998
Other,0.1535402223103457,,0.0,25.488279135411375
Psychology,0.1829251253721186,10.0,0.0,11.304535547788042
Economics,0.1865996967309702,11.0,1.0,12.266302264991657
Economics,0.3156320074932469,,,17.34082546315272
Other,0.1896284970555139,4.0,1.0,30.03690045111288
Other,,8.0,0.0,11.824422556488251
Psychology,0.3558517173168704,3.0,1.0,9.723917089561343
Other,0.2046680711833113,2.0,1.0,14.04266087625022
Psychology,0.3679684482495752,5.0,,24.792645934703614
Psychology,0.1987944893680844,7.0,1.0,22.12308636552825
Psychology,0.3750443336278174,11.0,0.0,14.220766396643311
Economics,0.1406588390128972,8.0,1.0,10.1977764699871
Economics,,3.0,0.0,7.749705990153572
Other,0.3557936449803819,0.0,0.0,6.523314659728486
Economics,0.1143724627953315,11.0,1.0,23.402451827972943
Economics,0.2835937630584942,5.0,1.0,22.42371840393627
Other,0.2273751009306046,0.0,0.0,22.633472527641793
Humanities,0.2940536100094868,3.0,0.0,17.304559513976116
Other,0.1782127485704215,2.0,1.0,26.63601459636857
,0.3847386791266283,,0.0,6.519502640943644
YouTuber,0.1811742239215792,11.0,1.0,11.388086151227355
Humanities,0.1860411635390284,,0.0,22.3499760720687
Psychology,0.1002741228778852,7.0,1.0,7.188745964511619
Humanities,0.2047779848729168,6.0,0.0,25.565137116417148
Psychology,0.1639526263505505,8.0,1.0,11.211766787693993
Humanities,0.1618873910899373,10.0,0.0,18.26715905989889
Humanities,0.2507660193787747,3.0,0.0,27.07721807377271
Humanities,0.2243174598046017,1.0,1.0,25.479865835782817
Economics,0.3717449141528745,6.0,0.0,17.505798129683747
Humanities,0.1263286454586443,1.0,0.0,16.57402615410615
Psychology,0.3883173141469312,3.0,0.0,17.43313518433066
Other,0.3337574245760465,7.0,0.0,21.206664551154145
Humanities,0.162964267499494,10.0,1.0,20.147256745830532
Humanities,,3.0,0.0,29.44699587869989
Humanities,0.2749886736283123,3.0,0.0,7.935350970182995
,0.2442106868383029,11.0,1.0,16.479903904729547
Psychology,0.1516005292537084,2.0,0.0,18.980604236261616
Economics,0.2657406338114089,8.0,0.0,8.336945560586827
Other,0.2265481145871982,6.0,1.0,26.39789990875754
Other,0.3447411867654549,4.0,1.0,31.929408573367592
Other,,4.0,1.0,20.6247012808809
Economics,0.1621527658188734,0.0,0.0,150.0
Economics,0.17036099646595,10.0,0.0,21.47808684777296
Humanities,0.1124232864589535,7.0,0.0,9.085450942710445
,0.3570484962649504,1.0,0.0,30.004608971545455
Psychology,0.1028127623729463,1.0,0.0,21.564350872354243
Engeneering,0.2270372575365,8.0,1.0,12.930390172919711
Psychology,0.2349015875332936,9.0,1.0,6.39424973536568
Economics,0.2305768714130465,8.0,0.0,13.827447444935808
Psychology,0.1198124294495861,6.0,1.0,5.658009220118314
YouTuber,0.384978745190671,1.0,0.0,12.372292774735335
Other,0.1704027966813786,5.0,0.0,28.126953397175075
Economics,0.365705924866218,3.0,80.0,28.1367146656864
Psychology,0.3990165203434312,0.0,1.0,7.121089745530985
Psychology,0.3201474473940329,9.0,1.0,15.980120254604772
Other,0.3573953259520369,6.0,1.0,29.187891880492067
Humanities,0.3948188223065447,5.0,,14.995209076865152
Economics,0.264271112119589,1.0,1.0,19.269630817176107
Other,0.1121194995191064,11.0,1.0,21.9505389950397
Psychology,0.2344058114471301,9.0,0.0,27.133406080716068
Humanities,0.3435203863934388,10.0,1.0,29.16930392719484
Psychology,0.187371708063105,,1.0,29.078775160963968
Other,0.1154197407902435,9.0,0.0,31.316509144196175
Other,0.2220746412863281,4.0,1.0,17.012217613089852
Economics,0.1001660900311903,11.0,1.0,21.696873732082754
Economics,,7.0,0.0,25.696263865212966
Psychology,0.3440642760884798,8.0,0.0,11.893705110777276
Economics,0.2392139052299525,9.0,1.0,9.830901384480947
Other,0.341123539528738,10.0,100.0,20.162545211947258
Other,0.3340785275519652,9.0,1.0,21.993551087367777
Economics,0.2745593250819491,1.0,0.0,11.733359061810525
Humanities,0.2638754676126589,8.0,1.0,16.713882619100417
Humanities,0.3563554070650147,7.0,0.0,9.04522901272142
Economics,0.2070913646438607,1.0,1.0,20.34437725027641
Economics,0.3615334103170964,2.0,0.0,30.553163468997532
Other,0.1694194429065723,3.0,1.0,5.376984662478464
,0.3459702639464463,8.0,0.0,150.0
Other,0.276161457060216,8.0,0.0,19.718976194573106
Economics,,7.0,0.0,29.81431992480556
Humanities,0.2019529868989831,0.0,0.0,11.571662078310576
Mathemtics,0.3354749904307594,4.0,0.0,23.664320217843525
Other,0.3681862779496964,9.0,0.0,10.116705005285006
Humanities,0.3266461053912636,5.0,1.0,20.04911623511542
Humanities,0.2765458721930287,9.0,,21.97684827663582
Other,0.351220139935846,3.0,1.0,24.39485956007502
Psychology,0.1152719896647373,9.0,1.0,7.580748284893072
Humanities,0.336422821009248,4.0,0.0,17.36962415411836
Humanities,0.1935062679858591,5.0,0.0,28.907637041141715
,0.309699920030654,10.0,,24.69036986438112
Psychology,0.2315336587230771,,1.0,12.797368306483657
Other,0.2290570824596087,11.0,1.0,13.890472098409104
Psychology,0.2847806175011166,3.0,1.0,15.910614623526689
Psychology,0.1162820129254561,7.0,0.0,24.08008513876223
,0.2679457566972613,4.0,1.0,22.57144527970722
Engeneering,0.2710464296578845,7.0,0.0,7.481244544584608
,0.366494572101093,10.0,1.0,21.41677558905338
Psychology,0.32951933592963,,0.0,21.893367518074584
Psychology,0.2005645807283104,,0.0,30.17290614360296
Humanities,0.3733540927994497,10.0,0.0,12.27293039495968
,0.294759720881629,2.0,0.0,11.992136266987174
Humanities,,7.0,0.0,23.108920994755007
Humanities,0.1966269977260198,9.0,0.0,6.516344816403686
Psychology,0.1325900897788097,1.0,0.0,11.360726839142004
Other,0.210963408355356,7.0,0.0,13.883736288192331
Other,0.3802835368108284,2.0,1.0,12.630777690734192
Other,0.2728770455070667,8.0,1.0,12.01036649379428
Psychology,0.1485135619349066,2.0,1.0,5.787359308690275
,0.2019455447784848,0.0,1.0,11.179932449980194
Humanities,0.218974276229353,3.0,1.0,28.205138320157864
Psychology,0.160770039938244,,0.0,25.904716441457715
Economics,0.2713907295596506,10.0,1.0,26.41518318992225
,0.3766142679879385,10.0,1.0,5.435817034863772
Economics,0.1943279521650233,0.0,0.0,26.817161910843833
Other,0.1877363149299317,7.0,0.0,27.97922696581062
Other,0.260892320811656,2.0,0.0,16.087317283182497
Psychology,0.1658481854542172,7.0,0.0,26.138976135006153
Humanities,0.3564279727186502,2.0,1.0,20.07276656869404
Psychology,0.1249503568093305,5.0,0.0,31.43107817993215
Psychology,0.1353750824445248,3.0,1.0,9.33826095583169
Economics,0.1579599579853101,9.0,1.0,11.584475311909166
Psychology,0.3965584755149614,1.0,1.0,14.2967517918864
Humanities,0.2158826990466957,3.0,0.0,7.795904040050949
Economics,0.1222313835472588,2.0,1.0,24.585308767308657
Economics,0.1587625310698992,8.0,0.0,31.873247447997713
Economics,0.1470961979024415,3.0,0.0,16.344147970404478
Other,0.1677677702308892,0.0,0.0,15.504383924736086
Economics,0.3065521270175043,6.0,1.0,16.575812216211673
Humanities,0.155343708088732,11.0,1.0,13.150384538370432
Psychology,0.1958541448119091,4.0,1.0,16.19394893059056
Psychology,0.284627496083143,9.0,0.0,26.5045666694016
Other,0.1103688343688834,2.0,0.0,110.0
Other,0.292583382390601,11.0,1.0,30.31305128684813
Other,0.2135618952054489,3.0,1.0,26.88554617035887
Other,0.2116119993143229,9.0,0.0,28.83479740836659
Psychology,0.1454596274892007,5.0,0.0,29.966075651219946
Economics,0.3051085390616267,1.0,0.0,15.297420235773808
Humanities,0.1409582870194414,8.0,1.0,23.28268640481118
Psychology,0.2334242085793568,1.0,1.0,21.38220795886006
Humanities,0.2589565403736967,5.0,0.0,23.18726241809825
Other,0.2838030636882589,2.0,0.0,24.084383639627013
,0.1754250550602001,10.0,0.0,19.163856829075335
Other,0.2162229931961825,7.0,1.0,13.023002010804198
Economics,0.2142539343620058,11.0,0.0,21.515686935955603
Economics,0.1584402424340106,3.0,0.0,29.478597735553528
Other,0.3005255067660919,0.0,0.0,28.69320648254246
Humanities,0.1233372637095249,,0.0,18.855164689731325
Humanities,0.3504982100272281,7.0,0.0,21.736307186906178
Other,0.1995793199735034,8.0,1.0,14.839150465024384
Humanities,0.1381009174540347,9.0,1.0,11.281522208405242
Psychology,0.3155166549376392,3.0,0.0,24.44009362418936
Other,0.2781586126154109,6.0,0.0,17.106844192846168
Psychology,0.2734545935996567,6.0,0.0,7.444236160494205
ECONOMICS,0.2935229078853781,4.0,1.0,5.591849142917125
Economics,0.2076184895267989,6.0,1.0,8.980013929801785
Psychology,0.3348715792100715,4.0,0.0,9.419719023961392
Psychology,0.1651883135420118,8.0,1.0,23.566899794426952
Economics,0.2809451941943964,2.0,0.0,29.7616535595913
Other,0.1975399110354039,9.0,0.0,7.080832757382206
Psychology,0.147027919046069,11.0,0.0,18.72982606390868
Psychology,0.3050629621013401,4.0,0.0,6.7870715844008584
Psychology,0.2727012303481277,10.0,1.0,20.512348939695865
Economics,0.397895665815197,7.0,1.0,10.657791489773338
Psychology,0.3849411889626023,3.0,1.0,19.44389201936341
Economics,0.2882471979537785,8.0,0.0,23.933713169251163
Humanities,0.3304080549910784,10.0,1.0,16.747502195141813
Other,0.2016924099762047,1.0,0.0,10.674594541646789
Other,0.3357970971481326,4.0,1.0,9.929573519181664
Other,0.133217037997729,4.0,1.0,28.951801120001175
Other,0.3743222077324493,4.0,1.0,24.405770838499677
Humanities,0.2066907659206562,9.0,1.0,23.635383307506107
Psychology,0.2567259344113031,7.0,1.0,31.309570963833984
Economics,0.1915717423875745,9.0,1.0,31.81376680555652
Humanities,0.3532003187187127,,,8.043730538375645
PSYCHOLOGY,0.1788318830574787,8.0,0.0,10.522902972581152
,0.1041309336981919,8.0,1.0,6.406680222992177
Humanities,0.2274940367373913,6.0,0.0,16.23133420868959
Economics,0.3170561855124628,2.0,1.0,24.479620140771058
Economics,0.377483063676168,4.0,1.0,7.365730557095832
Humanities,0.3589167938633493,2.0,1.0,10.067760282681146
Other,0.2377077434206997,4.0,1.0,19.74377175587767
Other,0.3373379212586521,8.0,1.0,11.562471911264211
,0.3114862281741127,2.0,1.0,31.721590634788143
Psychology,0.366163454720536,3.0,1.0,29.08091022204345
,0.1839100186790557,6.0,0.0,9.054659786631138
Economics,0.105248248400824,3.0,1.0,15.435160772101955
Other,0.1477258889890857,6.0,1.0,13.296301037066682
Economics,0.3761619493639667,1.0,0.0,12.211159385986864
Psychology,0.2080606290183048,1.0,0.0,19.195790772165736
Psychology,0.1023285106240724,4.0,1.0,11.292648604970774
Humanities,0.3693136779113675,6.0,0.0,19.86550514493534
Other,0.213288612925741,6.0,,22.384020935434137
Economics,0.3573691035934185,3.0,1.0,28.775881458282
Other,0.3146523627870155,,0.0,26.45250041091219
Other,0.3672334477561795,3.0,1.0,29.28990867002965
Economics,0.365162468216243,3.0,0.0,9.098442288492944
Other,0.3225386000373739,9.0,0.0,14.385893854829328
Other,0.2730954770987818,0.0,0.0,24.07938034470802
Other,0.2513268775842836,10.0,0.0,28.338318863179055
Humanities,0.3969535261283806,0.0,1.0,14.325659655752885
Humanities,0.3989564881081435,,0.0,18.922918918745033
Psychology,0.3989982957750148,10.0,0.0,19.323597718772636
Economics,0.161311907431211,2.0,0.0,23.615933944147713
Psychology,0.3069462694304594,11.0,0.0,27.632408811025595
Humanities,0.2813943147303814,4.0,0.0,30.614754754493543
Humanities,0.1580724813675056,11.0,0.0,29.071683377016228
Humanities,0.3037300299340843,6.0,1.0,7.843420548386074
Psychology,0.1190465249308231,10.0,1.0,23.94945506879276
Psychology,0.1008544601170925,9.0,0.0,26.915476791238305
Humanities,0.1644337104675532,5.0,1.0,12.167305355346103
Psychology,0.1062837246160252,6.0,1.0,17.163876637253082
Psychology,0.3691034903144309,10.0,1.0,-10.0
Psychology,0.28738765001965,10.0,1.0,26.87434890872852
Economics,0.2451348489240127,10.0,0.0,12.554099177555454
Psychology,0.1621125890890687,3.0,1.0,10.5568912809495
Other,0.3401775893030014,,0.0,13.59461217355395
Humanities,0.1276231703270977,6.0,0.0,6.879502154165342
Psychology,0.1768969931527614,9.0,0.0,16.397899793898816
Other,0.2930166037693402,1.0,1.0,26.85763144890645
Psychology,0.2266659813263314,,0.0,25.69933077484434
Humanities,0.2799753121874252,5.0,0.0,21.359072072502165
Humanities,0.2111250871397395,7.0,1.0,27.07640444808566
Other,0.1788844566677674,3.0,1.0,28.57170571554611
Humanities,0.2024264842158135,6.0,0.0,20.339860869927115
Economics,0.3908934862181198,3.0,0.0,14.709929190308744
Economics,0.1900590621048912,4.0,0.0,10.374435439898368
Psychology,0.2512198206308528,2.0,,22.00481354627011
Economics,0.1886109729559384,1.0,1.0,20.33334820826989
Other,0.270235988629456,11.0,0.0,11.033251230387354
Economics,0.2156985150176679,5.0,1.0,13.530085708658804
