current_degree_field,gpa_percentile,programming_experience,research_experience_months,project_portfolio_count,online_courses_completed,soft_skills_score,degree_field_match_bonus,academic_fit_score,estimated_skill_gap
Other,0.7606637751639449,1,7.079662098544469,6,1,0.573217400300126,0.0,38.47413685885621,High
Computer Science,0.5369327386192082,1,1.021576504701593,4,5,0.6303135655403237,0.3,34.880038275286985,High
Mechanical Engineering,0.7998662256959936,2,4.310144871691447,3,3,0.772669012606142,0.0,45.13717458357103,High
Mechanical Engineering,0.5836322701902319,0,5.523382509148962,3,1,0.4024041784593574,0.0,23.304941715270683,High
Civil Engineering,0.7496556339109876,1,1.256169096360354,5,4,0.5021054069378649,0.0,36.4536902343559,High
Business Administration,0.7418439260376444,0,4.199162393023347,8,3,0.8298506098369689,0.0,34.31982769576555,High
Civil Engineering,0.6739654875383242,0,9.167923024703263,0,2,0.7406620524177714,0.0,28.2823993409865,High
Electrical Engineering,0.9571717073818379,0,5.164391455214384,6,2,0.3270259368498376,0.0,35.29216702830412,High
Physics,0.7609655191814642,0,4.310701127902379,6,2,0.600779189781335,0.0,31.222222133382264,High
Mechanical Engineering,0.2680712040558555,0,3.7919644459575292,3,3,0.5955974027241601,0.0,17.299744893740645,High
Law,0.5395198389084648,0,12.31251193776465,1,7,0.39047808125232464,0.0,30.88570634007615,High
Education,0.7776434704618218,2,7.830581251497323,3,4,0.46871237827982537,0.0,46.26209526846383,High
Business Administration,0.9018710743587763,0,3.599397894034623,6,4,0.5774169855597934,0.0,36.18348547054001,High
Arts,0.6930304750304532,1,3.9773306692331305,6,3,0.7405417425767714,0.0,37.68096892358256,High
Mechanical Engineering,0.8341405936195817,2,3.8230340252379325,6,3,0.8113048753210416,0.0,48.13276881620179,High
Mechanical Engineering,0.745938643608363,0,1.054992985225458,1,2,0.6368445094514334,0.0,25.242059253232156,High
Chemistry,0.5434764483957161,0,22.240176594074196,5,6,0.521071543272803,0.0,39.84237929755329,High
Business Administration,0.529742642067851,1,0.19744039357834847,10,3,0.8946235893018684,0.0,35.006750910858756,High
Physics,0.8625981373989547,2,0.16222607021812271,4,1,0.6386693910095499,0.0,42.19302501724128,High
Computer Science,0.6631718076647705,2,14.220299725056055,5,6,0.5282827955660239,0.3,54.19172983094275,Medium
Civil Engineering,0.6114906117520628,1,0.16799980075676646,4,5,0.5300899968106729,0.0,32.70938181999458,High
Computer Science,0.6944953336253442,1,7.222093587391536,3,0,0.5398453110591239,0.3,36.4920850547156,High
Mechanical Engineering,0.8521879031704971,1,1.1774561996660653,6,2,0.48149230303422974,0.0,37.614735885891534,High
Biology,0.6960363097471343,2,12.236835519274639,1,6,0.6648727653512971,0.0,48.45662710331482,High
Civil Engineering,0.39329750020042104,0,10.745919529216991,5,6,0.659252747583346,0.0,29.594900948687872,High
Biology,0.6993992942166479,0,0.5491934112301695,4,2,0.6619890907626087,0.0,26.138173691248095,High
Architecture,0.40807024417240845,1,2.8469604060755502,3,2,0.8780673576922813,0.0,27.288109813235504,High
Computer Science,0.5161691899168271,2,6.546078822400723,3,3,0.6505738232506812,0.3,41.83173146150787,High
Computer Science,0.746523891188092,1,5.479296334513388,8,2,0.8253586135723201,0.3,43.88111722330143,High
Civil Engineering,0.6544053814818257,1,3.844174821650358,5,5,0.8630603496257725,0.0,38.494712215372644,High
Business Administration,0.5544093122424346,1,10.708564775563362,5,4,0.6860409572270413,0.0,38.39995724358984,High
Law,0.47400569949237836,1,1.2443158558303535,5,3,0.7068784294816683,0.0,29.57889871127844,High
Psychology,0.3427737030700636,2,3.2197147401077366,6,2,0.733394961799068,0.0,34.0819724316476,High
Civil Engineering,0.6509976118110821,0,1.276831866843199,5,4,0.5946396247542023,0.0,27.796158335825062,High
Other,0.6683031358286229,0,0.9380979977993638,4,4,0.7531643391868095,0.0,28.059711340274223,High
Mathematics,0.5545954109448116,1,2.4310487109938825,4,3,0.8830433758567388,0.0,32.466174263941824,High
Mechanical Engineering,0.45183394805038046,0,8.222745104215761,3,2,0.6005319573788661,0.0,23.687724178288693,High
Psychology,0.7469982053360961,3,9.093068930402664,7,3,0.3625336872116125,0.0,54.42079165096213,Medium
Computer Science,0.5963967636994578,1,0.4318227654799044,2,5,0.5867408563757641,0.3,34.28017926945687,High
Business Administration,0.5226651892145544,3,2.269617054353523,5,2,0.5583738791925704,0.0,43.027009785297665,High
Law,0.797032712115998,0,2.470568603264738,3,0,0.5986382775619463,0.0,26.71311456775014,High
Biology,0.8285008130653784,1,13.679838342456431,2,6,0.6602668140652006,0.0,46.7304200276624,High
Physics,0.6822685221782534,3,4.791113064679928,2,0,0.7381728458118056,0.0,45.242022948940324,High
Computer Science,0.682488380775311,0,20.903514694707663,5,1,0.5552809808871214,0.3,40.653311108010676,High
Electrical Engineering,0.6481039192016614,2,4.300440451278925,7,3,0.7395925322707974,0.0,44.17166925677818,High
Business Administration,0.8812837295438742,1,0.5424285484430065,5,3,0.5477449825581017,0.0,38.526502660830914,High
Other,0.7117243329721967,2,8.021798509543206,3,4,0.5239084880905331,0.0,45.009608166555424,High
Economics,0.3680058154664644,1,4.072198279204732,2,3,0.7802585315589841,0.0,26.813228635626153,High
Business Administration,0.7926167565288503,0,12.823076895076873,4,0,0.5145197588116739,0.0,33.402440766702675,High
Mechanical Engineering,0.839421263296025,0,3.360975192067687,4,2,0.47262472202283057,0.0,30.449264687557083,High
Mechanical Engineering,0.5530792500362535,1,0.8450988068564,5,5,0.5680054054588054,0.0,32.61186169915228,High
Electrical Engineering,0.6140426434527707,1,5.597073402680989,6,2,0.5205691742946911,0.0,34.618749501135014,High
Business Administration,0.3899110729813483,2,0.9187904984132607,7,4,0.8321290581343399,0.0,37.065999510047035,High
Architecture,0.7028171491484759,2,2.479235495430797,6,3,0.5719820633792315,0.0,42.81319456358563,High
Medicine,0.867998223299179,1,5.087459488235044,5,4,0.5998880720535843,0.0,42.295724789560964,High
Electrical Engineering,0.4708941597390014,0,23.073729429029953,4,2,0.5958732469142513,0.0,34.17280112119001,High
Computer Science,0.611428022509809,1,5.23708246304841,5,2,0.4831638354776433,0.3,36.39136294620536,High
Civil Engineering,0.7560497320112631,2,7.6611382598670295,1,3,0.7648846457419318,0.0,44.59721127474147,High
Other,0.8083711153070797,0,0.4726522859228587,7,1,0.4855154955364356,0.0,29.182263039060956,High
Political Science,0.812166269585088,1,3.3557853781856495,5,2,0.567893274888155,0.0,37.65765564210067,High
Psychology,0.5164136592078885,0,0.92240294889112,6,3,0.6427116872561524,0.0,24.200401759534927,High
Computer Science,0.7600890296171231,1,5.192425084459616,5,1,0.5306289250365752,0.3,39.31730271006488,High
Computer Science,0.6370903548257154,2,9.553172602260847,6,3,0.5561867981549775,0.3,48.51225907116414,High
Computer Science,0.5495295368197024,0,8.623533283002317,2,7,0.5559633595491154,0.3,33.407763520114585,High
Business Administration,0.678253275059153,1,1.775451834576319,4,2,0.40935765050698214,0.0,31.7794441922906,High
Business Administration,0.5481530687447731,1,1.5999713841305434,3,2,0.824180742214813,0.0,29.741379211441647,High
Physics,0.7758660074027617,3,2.1585449029629444,6,3,0.5116849663054505,0.0,50.80416558094814,Medium
Computer Science,0.7408407038517482,1,4.70474701384977,6,2,0.5638575916479961,0.3,40.44743910485646,High
Mechanical Engineering,0.6757409894743445,2,14.598350888826928,5,4,0.4275545124760306,0.0,49.238599938088925,High
Computer Science,0.9675976239367042,2,4.109518340093226,5,6,0.5224730711521905,0.3,55.45408825007016,Medium
Communications,0.7986569710553647,1,9.860603269376227,3,4,0.4436319957758307,0.0,41.264127965290086,High
Computer Science,0.4416426453933639,0,1.0798738109946353,4,5,0.5434003691201927,0.3,25.43298911230671,High
Design,0.6089353938330593,0,20.692164024906447,3,5,0.7840097144953394,0.0,39.326035933869704,High
Electrical Engineering,0.4103798321018033,3,12.60209673035633,5,3,0.5060541096617275,0.0,47.41607680732643,High
Architecture,0.48539296502051776,3,2.360100866042199,4,2,0.7597811106841341,0.0,42.40879272020999,High
Electrical Engineering,0.6632506437398086,0,0.2859049304695327,7,2,0.6689987322904863,0.0,27.3549503364911,High
Electrical Engineering,0.5146112899601386,2,4.200089264236145,2,3,0.7284464903273299,0.0,36.96590382412104,High
Civil Engineering,0.6325387920305517,3,3.1635136476348586,2,1,0.8703072606081246,0.0,44.64220213357621,High
Economics,0.6311945561106688,3,2.764820512153764,5,5,0.6663278131208922,0.0,49.58951578846729,High
Political Science,0.6646967228987699,0,4.6712098253206324,3,1,0.6558528836788392,0.0,26.06618863168884,High
Civil Engineering,0.7302321537466245,1,3.125049768904584,6,4,0.6966124434941039,0.0,38.85868883336817,High
Arts,0.6869470851949252,3,7.881249147507221,4,0,0.5135376971639671,0.0,47.667146332884975,High
Communications,0.6897442260164183,1,14.108800638982325,5,3,0.845970753259321,0.0,43.70812648273769,High
Electrical Engineering,0.5965756978688797,0,0.336433702189061,3,5,0.6605519305939597,0.0,25.67742316355995,High
Psychology,0.6814964656682553,2,5.64856410743628,5,5,0.7134512443075804,0.0,46.21835376372529,High
Business Administration,0.8957132523623501,0,7.3888744679664455,4,2,0.6862900701419101,0.0,35.44232820224734,High
Computer Science,0.5839480057674907,2,10.719995644725213,6,2,0.5950093724462419,0.3,47.107077617705066,High
Electrical Engineering,0.3978564673557865,3,14.188291712791804,6,5,0.8708392609933711,0.0,52.668290309356394,Medium
Computer Science,0.6859648684529449,1,8.812927402534527,6,0,0.5201336857566611,0.3,39.42453643335768,High
Mechanical Engineering,0.44538158037337283,3,10.090397700147093,5,2,0.8514419869879737,0.0,47.44824800686612,High
Architecture,0.7291091367226736,1,11.055082796867438,3,3,0.45693255474007444,0.0,39.33848460647603,High
Mechanical Engineering,0.6098169698921427,1,11.872565821545617,4,1,0.4611268752187223,0.0,35.63807892852986,High
Computer Science,0.7529906510433192,0,3.5279991327221842,3,1,0.8930543740515164,0.3,31.74503760429193,High
Business Administration,0.5763958518476228,2,5.167649192081507,4,4,0.5951418712086892,0.0,40.948719730618286,High
Business Administration,0.699437895209617,0,2.7488298948692993,8,2,0.6265917913374071,0.0,30.33692502122077,High
Computer Science,0.7567821170263519,0,0.7462199593617573,5,2,0.30448464384093366,0.3,29.658363619464566,High
Physics,0.43783359349894024,0,0.9817263061712556,3,1,0.4465556431569551,0.0,17.042196994615317,High
Law,0.6041736894935175,0,6.450413892944708,2,8,0.4826818665483102,0.0,31.049260253169933,High
Electrical Engineering,0.5179387044062616,0,8.273681839271864,2,1,0.3893950406954824,0.0,22.566493963178868,High
Arts,0.4790272090917903,0,0.8646670021533646,4,5,0.656779832650896,0.0,23.799996266895093,High
Other,0.5527890928681332,0,1.6121446023402635,5,7,0.7240609785022425,0.0,29.197622590677206,High
Mechanical Engineering,0.7391527457518322,0,8.826354418822234,5,3,0.4946073805156414,0.0,33.21832705813791,High
Biology,0.6099313477010243,0,5.903238444019076,3,3,0.6311915745073434,0.0,27.343765592574247,High
Physics,0.8744561544649702,0,3.6844921691470827,2,3,0.7573581811410006,0.0,32.45100237304618,High
Mechanical Engineering,0.7832602850844245,0,1.8906927534729099,2,2,0.4052430648693114,0.0,26.28940542237774,High
Electrical Engineering,0.8014764039937534,2,5.321677830562269,4,4,0.5125361967899474,0.0,46.25897306122833,High
Law,0.6969260385024364,0,2.4559254074558003,3,3,0.7353808706104876,0.0,27.885008695273225,High
Civil Engineering,0.7547291852598965,0,0.04069673289666641,4,4,0.8375458883287739,0.0,30.081394531201703,High
Mathematics,0.3312535066072317,1,10.84529248092407,6,3,0.5644549344036571,0.0,32.04858680444329,High
Mechanical Engineering,0.7725146349946158,1,2.620755126944286,3,6,0.5724246308971606,0.0,38.72962765035804,High
Computer Science,0.603189998930509,1,2.9408834817472957,6,4,0.5657958413205741,0.3,37.91344802262432,High
Civil Engineering,0.7802201267838385,0,4.086713186310731,7,3,0.5323115879288645,0.0,32.97125685068449,High
Business Administration,0.6436875278906289,1,2.392464696579987,8,3,0.39310952140231925,0.0,35.21969290630647,High
Mechanical Engineering,0.6417281931446632,1,0.13428141283824194,5,4,0.6123636536301441,0.0,33.60561564645787,High
Sociology,0.5585789770108537,2,34.31669388479365,6,1,0.7036446835623958,0.0,51.31603117641666,Medium
Mathematics,0.7679674218030277,3,13.863346970458586,5,7,0.5140254951442809,0.0,61.18390487733372,Medium
Mechanical Engineering,0.6673003034843931,1,5.828828406023794,3,1,0.6513041001774005,0.0,33.49871250842836,High
Chemistry,0.5630502030180349,3,0.2915568219702011,2,3,0.2892556460899219,0.0,40.204756319631855,High
Electrical Engineering,0.6590151260260841,2,8.29225728128022,3,1,0.7344605061205023,0.0,41.91367481538809,High
Electrical Engineering,0.5140191035702548,2,4.234452448132301,4,6,0.44220931311983025,0.0,40.04139026827155,High
Civil Engineering,0.7427735935766904,1,19.187961917446387,7,4,0.5783016994442877,0.0,49.369991201709354,High
Mechanical Engineering,0.6534894355709121,2,27.672792305117685,1,7,0.5053550903054369,0.0,54.94734467413332,Medium
Mechanical Engineering,0.5448230882588019,0,1.0673506052991122,3,1,0.7702500990758047,0.0,21.388921830161014,High
Communications,0.7227520223453524,2,19.258746019804324,3,4,0.5771930512974431,0.0,52.574815410832066,Medium
Civil Engineering,0.47274503971832926,0,4.583309030640036,8,5,0.49061112231391746,0.0,28.13624974867784,High
Civil Engineering,0.6814084073258343,0,1.069348154691544,2,4,0.2693131798183017,0.0,24.55011867891958,High
Law,0.8133720306401858,2,6.132413352170261,6,2,0.5579262621342191,0.0,46.79002375511549,High
Law,0.6692852713618213,3,4.3408578861025955,8,4,0.5270290406695974,0.0,52.080313166207645,Medium
Computer Science,0.703321507968401,1,5.825055837852382,1,2,0.5544564097452079,0.3,36.41264631326047,High
Mathematics,0.36718169734109546,0,9.300322804822649,2,2,0.6619864491316374,0.0,21.80217643219973,High
Sociology,0.5684724117942717,0,1.4185190995313626,1,2,0.601903875525016,0.0,20.857904109688974,High
Education,0.46574952864339586,3,6.067604072737176,6,3,0.4830935625989173,0.0,45.35145857454022,High
Medicine,0.7491230220207327,2,5.081452279659792,3,4,0.7268177848667571,0.0,45.121405482972804,High
Education,0.6947514344258547,3,1.6959398056524393,2,2,0.7397317191728314,0.0,45.6274068350433,High
Psychology,0.6504947021832399,0,5.01431571447643,1,2,0.6763875036296778,0.0,25.528252394277153,High
Arts,0.5914830435189748,1,0.5579656478438078,7,3,0.7294536671372234,0.0,33.699739620229536,High
Mechanical Engineering,0.844918853446446,3,2.1780923464606543,7,3,0.6273554486691536,0.0,53.87105629604483,Medium
Law,0.9158434506961033,2,3.742168955825348,6,3,0.4206198071904164,0.0,48.17137423407884,High
Business Administration,0.6472565284252254,2,10.481907736853259,8,2,0.8725185047547305,0.0,48.42853140327091,High
Electrical Engineering,0.7709761789006921,3,2.3871592985779353,2,1,0.6998764555162162,0.0,46.765761311709596,High
Electrical Engineering,0.7029297119194363,0,5.6187739661126574,4,6,0.6171143018548696,0.0,33.17054803608067,High
Mechanical Engineering,0.6973577307562239,1,3.154722002207058,6,1,0.642271710880065,0.0,34.783669741352,High
Computer Science,0.6595391362864289,0,8.92375494733952,6,7,0.5529811326670446,0.3,39.33073091258314,High
Communications,0.678285429568945,1,3.941988913461227,1,3,0.5630198003331662,0.0,32.65264447846939,High
Sociology,0.7605990457273191,3,20.744238807547838,2,1,0.737608214568723,0.0,58.16816647074399,Medium
Computer Science,0.7059265231936497,2,2.68324953189232,3,4,0.5143281094279396,0.3,44.480167917746975,High
Computer Science,0.4987758485971907,1,2.5126435620153114,6,4,0.5685287290008504,0.3,35.049108752860256,High
Other,0.5822794456092096,1,2.5924528474402697,7,2,0.7178129140452568,0.0,33.68300040677336,High
Physics,0.6171601509427443,2,1.6849370297943438,5,1,0.6326721572999094,0.0,37.728783537022956,High
Electrical Engineering,0.6561027108829266,1,5.664548909340647,1,5,0.5299943399173693,0.0,35.00954920666459,High
Medicine,0.598469508769546,2,6.709857171407059,6,3,0.6471161378838605,0.0,43.224312474120694,High
Computer Science,0.7953737109254055,0,6.249972303386951,6,0,0.5180313741786943,0.3,33.880732333645454,High
Medicine,0.9327044456339788,1,15.377379290823203,6,3,0.7593440694779346,0.0,50.89186021167031,Medium
Mathematics,0.6619163254914542,2,7.8101442086563715,4,2,0.7793301646746748,0.0,43.65923242440329,High
Computer Science,0.8241325536919849,1,0.8033820409993911,3,6,0.7425471565973101,0.3,42.734830067577455,High
Design,0.6877299826205946,3,0.6041380765454107,3,5,0.7730423187052542,0.0,48.68604745688201,High
Mechanical Engineering,0.6444491301578106,2,7.433039580101587,5,2,0.6607841340563144,0.0,43.14413199512366,High
Medicine,0.7899449038440346,0,0.8983819830664921,6,2,0.7008863558353735,0.0,30.314543114694292,High
Electrical Engineering,0.6821418811272693,2,1.4678806696463107,2,4,0.7692099433028923,0.0,40.650355496558475,High
Psychology,0.464959300392524,2,4.785582894401585,2,1,0.3103805523869112,0.0,32.000207914081976,High
Computer Science,0.7706672287269678,2,1.37408479706487,7,1,0.5242725294851204,0.3,45.33017969709867,High
